question,label
야 건축공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 건축공학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 건축공학과 전화 어떻게 해,O B-INFO E-INFO O O
참 건축공학과 전화 어떻게 해,O B-INFO E-INFO O O
건축공학과 전화번호 뭐야,B-INFO E-INFO O
야 건축공학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 건축학과 전화번호 알려줘,O B-INFO E-INFO O
참 건축학과 전화번호 알려줘,O B-INFO E-INFO O
야 건축학과 전화번호 알려줘,O B-INFO E-INFO O
건축학과 전화 할래,B-INFO E-INFO O
건축학과 전화 어떻게 해,B-INFO E-INFO O O
건축학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 건축학과 전화번호 알려줄래,O B-INFO E-INFO O
참 건축학과 전화번호 알려줄래,O B-INFO E-INFO O
야 건축학과 전화번호 알려줄래,O B-INFO E-INFO O
건축학과 전화 어디에 해,B-INFO E-INFO O O
건축학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 건축학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 건축학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 건축학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 건축학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 건축학과 전화 어떻게 해,O B-INFO E-INFO O O
참 건축학과 전화 어떻게 해,O B-INFO E-INFO O O
건축학과 전화번호 뭐야,B-INFO E-INFO O
야 건축학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 경영학부 전화번호 알려줘,O B-INFO E-INFO O
참 경영학부 전화번호 알려줘,O B-INFO E-INFO O
야 경영학부 전화번호 알려줘,O B-INFO E-INFO O
경영학부 전화 할래,B-INFO E-INFO O
경영학부 전화 어떻게 해,B-INFO E-INFO O O
경영학부 전화번호 알려줄래,B-INFO E-INFO O
그럼 경영학부 전화번호 알려줄래,O B-INFO E-INFO O
참 경영학부 전화번호 알려줄래,O B-INFO E-INFO O
야 경영학부 전화번호 알려줄래,O B-INFO E-INFO O
경영학부 전화 어디에 해,B-INFO E-INFO O O
경영학부 전화 방법 알려줘,B-INFO E-INFO O O
그럼 경영학부 전화 방법 알려줄래,O B-INFO E-INFO O O
참 경영학부 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경영학부 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경영학부 전화 어떻게 해,O B-INFO E-INFO O O
그럼 경영학부 전화 어떻게 해,O B-INFO E-INFO O O
참 경영학부 전화 어떻게 해,O B-INFO E-INFO O O
경영학부 전화번호 뭐야,B-INFO E-INFO O
야 경영학부 전화번호 뭐야,O B-INFO E-INFO O
그럼 경제학과 전화번호 알려줘,O B-INFO E-INFO O
참 경제학과 전화번호 알려줘,O B-INFO E-INFO O
야 경제학과 전화번호 알려줘,O B-INFO E-INFO O
경제학과 전화 할래,B-INFO E-INFO O
경제학과 전화 어떻게 해,B-INFO E-INFO O O
경제학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 경제학과 전화번호 알려줄래,O B-INFO E-INFO O
참 경제학과 전화번호 알려줄래,O B-INFO E-INFO O
야 경제학과 전화번호 알려줄래,O B-INFO E-INFO O
경제학과 전화 어디에 해,B-INFO E-INFO O O
경제학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 경제학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 경제학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경제학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경제학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 경제학과 전화 어떻게 해,O B-INFO E-INFO O O
참 경제학과 전화 어떻게 해,O B-INFO E-INFO O O
경제학과 전화번호 뭐야,B-INFO E-INFO O
야 경제학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 경찰행정학과 전화번호 알려줘,O B-INFO E-INFO O
참 경찰행정학과 전화번호 알려줘,O B-INFO E-INFO O
야 경찰행정학과 전화번호 알려줘,O B-INFO E-INFO O
경찰행정학과 전화 할래,B-INFO E-INFO O
경찰행정학과 전화 어떻게 해,B-INFO E-INFO O O
경찰행정학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 경찰행정학과 전화번호 알려줄래,O B-INFO E-INFO O
참 경찰행정학과 전화번호 알려줄래,O B-INFO E-INFO O
야 경찰행정학과 전화번호 알려줄래,O B-INFO E-INFO O
경찰행정학과 전화 어디에 해,B-INFO E-INFO O O
경찰행정학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 경찰행정학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 경찰행정학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경찰행정학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 경찰행정학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 경찰행정학과 전화 어떻게 해,O B-INFO E-INFO O O
참 경찰행정학과 전화 어떻게 해,O B-INFO E-INFO O O
경찰행정학과 전화번호 뭐야,B-INFO E-INFO O
야 경찰행정학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 공공인재법무학과 전화번호 알려줘,O B-INFO E-INFO O
참 공공인재법무학과 전화번호 알려줘,O B-INFO E-INFO O
야 공공인재법무학과 전화번호 알려줘,O B-INFO E-INFO O
공공인재법무학과 전화 할래,B-INFO E-INFO O
공공인재법무학과 전화 어떻게 해,B-INFO E-INFO O O
공공인재법무학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 공공인재법무학과 전화번호 알려줄래,O B-INFO E-INFO O
참 공공인재법무학과 전화번호 알려줄래,O B-INFO E-INFO O
야 공공인재법무학과 전화번호 알려줄래,O B-INFO E-INFO O
공공인재법무학과 전화 어디에 해,B-INFO E-INFO O O
공공인재법무학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 공공인재법무학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 공공인재법무학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 공공인재법무학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 공공인재법무학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 공공인재법무학과 전화 어떻게 해,O B-INFO E-INFO O O
참 공공인재법무학과 전화 어떻게 해,O B-INFO E-INFO O O
공공인재법무학과 전화번호 뭐야,B-INFO E-INFO O
야 공공인재법무학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 공연예술무용과 전화번호 알려줘,O B-INFO E-INFO O
참 공연예술무용과 전화번호 알려줘,O B-INFO E-INFO O
야 공연예술무용과 전화번호 알려줘,O B-INFO E-INFO O
공연예술무용과 전화 할래,B-INFO E-INFO O
공연예술무용과 전화 어떻게 해,B-INFO E-INFO O O
공연예술무용과 전화번호 알려줄래,B-INFO E-INFO O
그럼 공연예술무용과 전화번호 알려줄래,O B-INFO E-INFO O
참 공연예술무용과 전화번호 알려줄래,O B-INFO E-INFO O
야 공연예술무용과 전화번호 알려줄래,O B-INFO E-INFO O
공연예술무용과 전화 어디에 해,B-INFO E-INFO O O
공연예술무용과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 공연예술무용과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 공연예술무용과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 공연예술무용과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 공연예술무용과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 공연예술무용과 전화 어떻게 해,O B-INFO E-INFO O O
참 공연예술무용과 전화 어떻게 해,O B-INFO E-INFO O O
공연예술무용과 전화번호 뭐야,B-INFO E-INFO O
야 공연예술무용과 전화번호 뭐야,O B-INFO E-INFO O
그럼 광기술공학과 전화번호 알려줘,O B-INFO E-INFO O
참 광기술공학과 전화번호 알려줘,O B-INFO E-INFO O
야 광기술공학과 전화번호 알려줘,O B-INFO E-INFO O
광기술공학과 전화 할래,B-INFO E-INFO O
광기술공학과 전화 어떻게 해,B-INFO E-INFO O O
광기술공학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 광기술공학과 전화번호 알려줄래,O B-INFO E-INFO O
참 광기술공학과 전화번호 알려줄래,O B-INFO E-INFO O
야 광기술공학과 전화번호 알려줄래,O B-INFO E-INFO O
광기술공학과 전화 어디에 해,B-INFO E-INFO O O
광기술공학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 광기술공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 광기술공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 광기술공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 광기술공학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 광기술공학과 전화 어떻게 해,O B-INFO E-INFO O O
참 광기술공학과 전화 어떻게 해,O B-INFO E-INFO O O
광기술공학과 전화번호 뭐야,B-INFO E-INFO O
야 광기술공학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 교육학과 전화번호 알려줘,O B-INFO E-INFO O
참 교육학과 전화번호 알려줘,O B-INFO E-INFO O
야 교육학과 전화번호 알려줘,O B-INFO E-INFO O
교육학과 전화 할래,B-INFO E-INFO O
교육학과 전화 어떻게 해,B-INFO E-INFO O O
교육학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 교육학과 전화번호 알려줄래,O B-INFO E-INFO O
참 교육학과 전화번호 알려줄래,O B-INFO E-INFO O
야 교육학과 전화번호 알려줄래,O B-INFO E-INFO O
교육학과 전화 어디에 해,B-INFO E-INFO O O
교육학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 교육학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 교육학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 교육학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 교육학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 교육학과 전화 어떻게 해,O B-INFO E-INFO O O
참 교육학과 전화 어떻게 해,O B-INFO E-INFO O O
교육학과 전화번호 뭐야,B-INFO E-INFO O
야 교육학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 국어교육과 전화번호 알려줘,O B-INFO E-INFO O
참 국어교육과 전화번호 알려줘,O B-INFO E-INFO O
야 국어교육과 전화번호 알려줘,O B-INFO E-INFO O
국어교육과 전화 할래,B-INFO E-INFO O
국어교육과 전화 어떻게 해,B-INFO E-INFO O O
국어교육과 전화번호 알려줄래,B-INFO E-INFO O
그럼 국어교육과 전화번호 알려줄래,O B-INFO E-INFO O
참 국어교육과 전화번호 알려줄래,O B-INFO E-INFO O
야 국어교육과 전화번호 알려줄래,O B-INFO E-INFO O
국어교육과 전화 어디에 해,B-INFO E-INFO O O
국어교육과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 국어교육과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 국어교육과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 국어교육과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 국어교육과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 국어교육과 전화 어떻게 해,O B-INFO E-INFO O O
참 국어교육과 전화 어떻게 해,O B-INFO E-INFO O O
국어교육과 전화번호 뭐야,B-INFO E-INFO O
야 국어교육과 전화번호 뭐야,O B-INFO E-INFO O
그럼 국어국문학과 전화번호 알려줘,O B-INFO E-INFO O
참 국어국문학과 전화번호 알려줘,O B-INFO E-INFO O
야 국어국문학과 전화번호 알려줘,O B-INFO E-INFO O
국어국문학과 전화 할래,B-INFO E-INFO O
국어국문학과 전화 어떻게 해,B-INFO E-INFO O O
국어국문학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 국어국문학과 전화번호 알려줄래,O B-INFO E-INFO O
참 국어국문학과 전화번호 알려줄래,O B-INFO E-INFO O
야 국어국문학과 전화번호 알려줄래,O B-INFO E-INFO O
국어국문학과 전화 어디에 해,B-INFO E-INFO O O
국어국문학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 국어국문학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 국어국문학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 국어국문학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 국어국문학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 국어국문학과 전화 어떻게 해,O B-INFO E-INFO O O
참 국어국문학과 전화 어떻게 해,O B-INFO E-INFO O O
국어국문학과 전화번호 뭐야,B-INFO E-INFO O
야 국어국문학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 군사학과 전화번호 알려줘,O B-INFO E-INFO O
참 군사학과 전화번호 알려줘,O B-INFO E-INFO O
야 군사학과 전화번호 알려줘,O B-INFO E-INFO O
군사학과 전화 할래,B-INFO E-INFO O
군사학과 전화 어떻게 해,B-INFO E-INFO O O
군사학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 군사학과 전화번호 알려줄래,O B-INFO E-INFO O
참 군사학과 전화번호 알려줄래,O B-INFO E-INFO O
야 군사학과 전화번호 알려줄래,O B-INFO E-INFO O
군사학과 전화 어디에 해,B-INFO E-INFO O O
군사학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 군사학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 군사학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 군사학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 군사학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 군사학과 전화 어떻게 해,O B-INFO E-INFO O O
참 군사학과 전화 어떻게 해,O B-INFO E-INFO O O
군사학과 전화번호 뭐야,B-INFO E-INFO O
야 군사학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 글로벌비즈니스커뮤니케이션학과 전화번호 알려줘,O B-INFO E-INFO O
참 글로벌비즈니스커뮤니케이션학과 전화번호 알려줘,O B-INFO E-INFO O
야 글로벌비즈니스커뮤니케이션학과 전화번호 알려줘,O B-INFO E-INFO O
글로벌비즈니스커뮤니케이션학과 전화 할래,B-INFO E-INFO O
글로벌비즈니스커뮤니케이션학과 전화 어떻게 해,B-INFO E-INFO O O
글로벌비즈니스커뮤니케이션학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 글로벌비즈니스커뮤니케이션학과 전화번호 알려줄래,O B-INFO E-INFO O
참 글로벌비즈니스커뮤니케이션학과 전화번호 알려줄래,O B-INFO E-INFO O
야 글로벌비즈니스커뮤니케이션학과 전화번호 알려줄래,O B-INFO E-INFO O
글로벌비즈니스커뮤니케이션학과 전화 어디에 해,B-INFO E-INFO O O
글로벌비즈니스커뮤니케이션학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 글로벌비즈니스커뮤니케이션학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 글로벌비즈니스커뮤니케이션학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 글로벌비즈니스커뮤니케이션학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 글로벌비즈니스커뮤니케이션학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 글로벌비즈니스커뮤니케이션학과 전화 어떻게 해,O B-INFO E-INFO O O
참 글로벌비즈니스커뮤니케이션학과 전화 어떻게 해,O B-INFO E-INFO O O
글로벌비즈니스커뮤니케이션학과 전화번호 뭐야,B-INFO E-INFO O
야 글로벌비즈니스커뮤니케이션학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 기계공학과 전화번호 알려줘,O B-INFO E-INFO O
참 기계공학과 전화번호 알려줘,O B-INFO E-INFO O
야 기계공학과 전화번호 알려줘,O B-INFO E-INFO O
기계공학과 전화 할래,B-INFO E-INFO O
기계공학과 전화 어떻게 해,B-INFO E-INFO O O
기계공학과 전화번호 알려줄래,B-INFO E-INFO O
그럼 기계공학과 전화번호 알려줄래,O B-INFO E-INFO O
참 기계공학과 전화번호 알려줄래,O B-INFO E-INFO O
야 기계공학과 전화번호 알려줄래,O B-INFO E-INFO O
기계공학과 전화 어디에 해,B-INFO E-INFO O O
기계공학과 전화 방법 알려줘,B-INFO E-INFO O O
그럼 기계공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
참 기계공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 기계공학과 전화 방법 알려줄래,O B-INFO E-INFO O O
야 기계공학과 전화 어떻게 해,O B-INFO E-INFO O O
그럼 기계공학과 전화 어떻게 해,O B-INFO E-INFO O O
참 기계공학과 전화 어떻게 해,O B-INFO E-INFO O O
기계공학과 전화번호 뭐야,B-INFO E-INFO O
야 기계공학과 전화번호 뭐야,O B-INFO E-INFO O
그럼 기계시스템미래자동차공학부 전화번호 알려줘,O B-INFO E-INFO O
참 기계시스템미래자동차공학부 전화번호 알려줘,O B-INFO E-INFO O
야 기계시스템미래자동차공학부 전화번호 알려줘,O B-INFO E-INFO O
기계시스템미래자동차공학부 전화 할래,B-INFO E-INFO O
기계시스템미래자동차공학부 전화 어떻게 해,B-INFO E-INFO O O
기계시스템미래자동차공학부 전화번호 알려줄래,B-INFO E-INFO O
그럼 기계시스템미래자동차공학부 전화번호 알려줄래,O B-INFO E-INFO O
참 기계시스템미래자동차공학부 전화번호 알려줄래,O B-INFO E-INFO O
야 기계시스템미래자동차공학부 전화번호 알려줄래,O B-INFO E-INFO O
기계시스템미래자동차공학부 전화 어디에 해,B-INFO E-INFO O O
기계시스템미래자동차공학부 전화 방법 알려줘,B-INFO E-INFO O O
그럼 기계시스템미래자동차공학부 전화 방법 알려줄래,O B-INFO E-INFO O O
참 기계시스템미래자동차공학부 전화 방법 알려줄래,O B-INFO E-INFO O O
야 기계시스템미래자동차공학부 전화 방법 알려줄래,O B-INFO E-INFO O O
야 기계시스템미래자동차공학부 전화 어떻게 해,O B-INFO E-INFO O O
그럼 기계시스템미래자동차공학부 전화 어떻게 해,O B-INFO E-INFO O O
